#{"t_start": 1775181731.586944, "env_id": "None"}
r,l,t,success,task_phase
3.667522,87,10.596914,False,INITIAL_CLIMB
3.24111,83,10.825288,False,INITIAL_CLIMB
-6.907477,60,10.832487,False,TAKEOFF_ROLL
9.305195,128,10.847442,False,INITIAL_CLIMB
28.374448,149,10.864817,False,INITIAL_CLIMB
2.20439,104,10.877178,False,INITIAL_CLIMB
9.844503,138,10.892612,False,INITIAL_CLIMB
36.498677,135,10.9077,False,INITIAL_CLIMB
6.296157,86,10.918058,False,INITIAL_CLIMB
8.216837,73,10.926742,False,INITIAL_CLIMB
10.727181,125,10.940723,False,INITIAL_CLIMB
5.141476,86,10.950425,False,INITIAL_CLIMB
9.104306,130,10.965804,False,INITIAL_CLIMB
-2.021756,59,10.97286,False,INITIAL_CLIMB
18.669151,147,10.989388,False,INITIAL_CLIMB
5.084994,128,11.004289,False,ROTATE
14.664009,120,11.017921,False,INITIAL_CLIMB
5.861805,89,11.02825,False,INITIAL_CLIMB
5.934597,94,11.039392,False,INITIAL_CLIMB
1.18662,95,11.050588,False,INITIAL_CLIMB
12.775001,101,11.282449,False,INITIAL_CLIMB
12.270055,98,11.29428,False,INITIAL_CLIMB
16.431173,103,11.306207,False,INITIAL_CLIMB
10.745053,95,11.317274,False,INITIAL_CLIMB
14.724242,112,11.330381,False,INITIAL_CLIMB
22.119734,110,11.343272,False,INITIAL_CLIMB
7.927014,100,11.354776,False,INITIAL_CLIMB
17.563097,122,11.368898,False,INITIAL_CLIMB
8.447403,75,11.377717,False,INITIAL_CLIMB
9.224061,79,11.387052,False,INITIAL_CLIMB
9.915821,91,11.397786,False,INITIAL_CLIMB
4.392881,98,11.409336,False,INITIAL_CLIMB
4.978139,86,11.419022,False,INITIAL_CLIMB
3.81775,83,11.428506,False,INITIAL_CLIMB
8.400543,87,11.438301,False,INITIAL_CLIMB
6.987937,101,11.450332,False,INITIAL_CLIMB
25.493376,159,11.468534,False,INITIAL_CLIMB
8.266484,92,11.479129,False,INITIAL_CLIMB
2.003277,109,11.491576,False,INITIAL_CLIMB
-4.513899,56,11.498171,False,TAKEOFF_ROLL
-4.335932,81,11.507528,False,TAKEOFF_ROLL
4.768632,84,11.737218,False,INITIAL_CLIMB
10.556054,90,11.748055,False,INITIAL_CLIMB
21.131026,110,11.761043,False,INITIAL_CLIMB
17.040417,148,11.7783,False,INITIAL_CLIMB
28.435758,130,11.793038,False,INITIAL_CLIMB
-7.278341,76,11.80187,False,TAKEOFF_ROLL
34.018022,139,11.817802,False,INITIAL_CLIMB
22.540466,113,11.83105,False,INITIAL_CLIMB
-1.335598,73,11.839564,False,TAKEOFF_ROLL
32.025101,138,11.855626,False,INITIAL_CLIMB
17.589105,108,11.868243,False,INITIAL_CLIMB
-6.173852,63,11.87575,False,TAKEOFF_ROLL
2.702217,81,11.885145,False,INITIAL_CLIMB
19.751511,115,11.898415,False,INITIAL_CLIMB
4.658432,76,11.907193,False,INITIAL_CLIMB
10.434187,97,11.918486,False,INITIAL_CLIMB
3.638262,88,11.928856,False,INITIAL_CLIMB
12.749749,94,11.939644,False,INITIAL_CLIMB
24.82948,118,11.953368,False,INITIAL_CLIMB
16.938079,90,11.963761,False,INITIAL_CLIMB
4.049111,84,11.973411,False,INITIAL_CLIMB
7.507362,78,12.202623,False,INITIAL_CLIMB
1.769259,53,12.209212,False,INITIAL_CLIMB
8.952307,125,12.223712,False,INITIAL_CLIMB
4.146802,132,12.23915,False,INITIAL_CLIMB
3.864626,72,12.247867,False,INITIAL_CLIMB
7.526309,85,12.258123,False,INITIAL_CLIMB
5.966586,84,12.267869,False,INITIAL_CLIMB
31.87435,129,12.282729,False,INITIAL_CLIMB
17.865844,89,12.293077,False,INITIAL_CLIMB
9.335062,83,12.3027,False,INITIAL_CLIMB
28.622805,121,12.316799,False,INITIAL_CLIMB
22.337751,117,12.330405,False,INITIAL_CLIMB
19.517219,98,12.341691,False,INITIAL_CLIMB
