#{"t_start": 1775183766.833431, "env_id": "None"}
r,l,t,success,task_phase
28.895621,169,276.778186,False,TOUCHDOWN
29.91997,172,277.367538,False,TOUCHDOWN
28.487107,167,277.936041,False,TOUCHDOWN
28.798844,170,278.51986,False,TOUCHDOWN
29.797269,176,279.12326,False,TOUCHDOWN
28.884741,168,279.698567,False,TOUCHDOWN
29.249751,164,280.259524,False,TOUCHDOWN
28.612384,167,280.831044,False,TOUCHDOWN
28.002541,168,281.406629,False,TOUCHDOWN
35.425137,158,281.962043,False,TOUCHDOWN
33.867232,154,282.490274,False,TOUCHDOWN
34.818605,157,283.026473,False,TOUCHDOWN
32.752047,160,283.574357,False,TOUCHDOWN
28.340173,165,284.138365,False,TOUCHDOWN
28.945465,163,284.698314,False,TOUCHDOWN
28.939529,162,285.251344,False,TOUCHDOWN
28.630928,162,285.808033,False,TOUCHDOWN
31.252413,162,286.362623,False,TOUCHDOWN
34.08556,158,286.905189,False,TOUCHDOWN
33.998081,156,287.43749,False,TOUCHDOWN
32.10782,157,287.976848,False,TOUCHDOWN
35.064755,155,288.506635,False,TOUCHDOWN
33.445803,160,289.054588,False,TOUCHDOWN
33.154918,162,289.607159,False,TOUCHDOWN
36.370744,158,290.148215,False,TOUCHDOWN
37.919763,163,290.704075,False,TOUCHDOWN
36.55494,166,291.274143,False,TOUCHDOWN
31.105302,171,291.860354,False,TOUCHDOWN
35.756161,166,292.429572,False,TOUCHDOWN
32.378145,170,293.026814,False,TOUCHDOWN
35.491465,164,293.58567,False,TOUCHDOWN
34.545336,171,294.170981,False,TOUCHDOWN
35.036321,170,294.750947,False,TOUCHDOWN
35.415798,173,295.34203,False,TOUCHDOWN
37.961346,173,295.933691,False,TOUCHDOWN
36.326477,172,296.523247,False,TOUCHDOWN
36.608167,169,297.101047,False,TOUCHDOWN
38.692743,168,297.677149,False,TOUCHDOWN
40.325783,165,298.241855,False,TOUCHDOWN
37.966442,167,298.814713,False,TOUCHDOWN
42.900862,171,299.400591,False,TOUCHDOWN
43.959837,172,299.98854,False,TOUCHDOWN
40.817726,174,300.581981,False,TOUCHDOWN
37.758867,175,301.179478,False,TOUCHDOWN
37.210854,177,301.784825,False,TOUCHDOWN
41.337025,173,302.375448,False,TOUCHDOWN
38.854684,177,302.99651,False,TOUCHDOWN
36.077093,179,303.608205,False,TOUCHDOWN
39.3675,173,304.201837,False,TOUCHDOWN
38.038177,177,304.80728,False,TOUCHDOWN
40.726138,174,305.399886,False,TOUCHDOWN
39.395311,176,306.003174,False,TOUCHDOWN
44.098338,176,306.605769,False,TOUCHDOWN
38.080709,178,307.214874,False,TOUCHDOWN
39.606079,179,307.827322,False,TOUCHDOWN
41.172445,178,308.435161,False,TOUCHDOWN
40.778618,176,309.037526,False,TOUCHDOWN
41.0704,176,309.640251,False,TOUCHDOWN
40.335099,177,310.247056,False,TOUCHDOWN
38.89663,180,310.863662,False,TOUCHDOWN
40.083255,179,311.476434,False,TOUCHDOWN
41.868752,174,312.070878,False,TOUCHDOWN
43.711371,177,312.675881,False,TOUCHDOWN
43.264061,175,313.274229,False,TOUCHDOWN
43.329095,178,313.897807,False,TOUCHDOWN
43.958459,175,314.498328,False,TOUCHDOWN
42.165676,176,315.099766,False,TOUCHDOWN
43.403459,181,315.719893,False,TOUCHDOWN
42.732861,175,316.320912,False,TOUCHDOWN
43.381589,177,316.932843,False,TOUCHDOWN
44.846715,174,317.529715,False,TOUCHDOWN
43.456951,174,318.125799,False,TOUCHDOWN
44.08168,174,318.721283,False,TOUCHDOWN
46.224925,172,319.308598,False,TOUCHDOWN
41.190551,177,319.914782,False,TOUCHDOWN
43.358306,174,320.508627,False,TOUCHDOWN
44.372393,175,321.108529,False,TOUCHDOWN
44.158286,174,321.702637,False,TOUCHDOWN
44.003547,171,322.305139,False,TOUCHDOWN
44.596238,176,322.907549,False,TOUCHDOWN
40.591009,176,323.5082,False,TOUCHDOWN
41.77029,178,324.11931,False,TOUCHDOWN
41.668502,175,324.733975,False,TOUCHDOWN
46.233724,175,325.334485,False,TOUCHDOWN
43.591829,178,325.949754,False,TOUCHDOWN
43.146758,176,326.551248,False,TOUCHDOWN
43.420531,171,327.152527,False,TOUCHDOWN
45.07865,174,327.746083,False,TOUCHDOWN
43.634619,181,328.362065,False,TOUCHDOWN
45.448874,177,328.967586,False,TOUCHDOWN
44.996186,175,329.655083,False,TOUCHDOWN
45.183571,179,330.335018,False,TOUCHDOWN
45.100257,175,330.931379,False,TOUCHDOWN
46.581034,179,331.539041,False,TOUCHDOWN
44.595905,185,332.310773,False,TOUCHDOWN
45.325255,179,332.938332,False,TOUCHDOWN
43.614217,180,333.562675,False,TOUCHDOWN
43.635917,181,334.181245,False,TOUCHDOWN
43.761179,182,334.819978,False,TOUCHDOWN
47.032001,181,335.437469,False,TOUCHDOWN
43.188411,178,336.045588,False,TOUCHDOWN
44.296926,175,336.641938,False,TOUCHDOWN
43.148765,180,337.259007,False,TOUCHDOWN
43.899602,182,337.880861,False,TOUCHDOWN
45.60911,180,338.503979,False,TOUCHDOWN
41.890275,179,339.117318,False,TOUCHDOWN
42.487114,182,339.752079,False,TOUCHDOWN
42.552343,178,340.363455,False,TOUCHDOWN
45.596657,180,340.978074,False,TOUCHDOWN
44.07701,181,341.594298,False,TOUCHDOWN
44.114501,182,342.21616,False,TOUCHDOWN
45.651695,181,342.832088,False,TOUCHDOWN
39.242584,183,343.457373,False,TOUCHDOWN
42.838651,181,344.072649,False,TOUCHDOWN
43.654938,182,344.695397,False,TOUCHDOWN
42.880725,181,345.313399,False,TOUCHDOWN
44.507455,181,345.930647,False,TOUCHDOWN
44.42417,182,346.552334,False,TOUCHDOWN
42.865525,182,347.172942,False,TOUCHDOWN
43.066464,180,347.787057,False,TOUCHDOWN
44.062031,179,348.396323,False,TOUCHDOWN
43.81697,180,349.014458,False,TOUCHDOWN
42.459673,177,349.616338,False,TOUCHDOWN
44.072998,182,350.236385,False,TOUCHDOWN
45.032998,182,350.857333,False,TOUCHDOWN
44.172838,181,351.473043,False,TOUCHDOWN
42.908819,182,352.093226,False,TOUCHDOWN
43.267792,179,352.702793,False,TOUCHDOWN
44.091433,182,353.325042,False,TOUCHDOWN
45.780007,183,353.94975,False,TOUCHDOWN
43.895919,182,354.569662,False,TOUCHDOWN
44.633387,183,355.197521,False,TOUCHDOWN
43.65966,183,355.83816,False,TOUCHDOWN
43.058921,183,356.461895,False,TOUCHDOWN
42.304262,181,357.07858,False,TOUCHDOWN
44.569992,182,357.699988,False,TOUCHDOWN
44.608988,185,358.331635,False,TOUCHDOWN
44.527025,185,358.963959,False,TOUCHDOWN
42.441948,184,359.593371,False,TOUCHDOWN
45.464529,185,360.224351,False,TOUCHDOWN
45.663583,185,360.857428,False,TOUCHDOWN
44.644592,183,361.481582,False,TOUCHDOWN
44.456597,184,362.109982,False,TOUCHDOWN
44.935496,185,362.742221,False,TOUCHDOWN
43.101223,184,363.370355,False,TOUCHDOWN
42.688701,182,364.008579,False,TOUCHDOWN
44.048154,187,364.645783,False,TOUCHDOWN
45.127896,181,365.263647,False,TOUCHDOWN
44.887912,184,365.891315,False,TOUCHDOWN
45.125249,188,366.529174,False,TOUCHDOWN
42.031728,184,367.157486,False,TOUCHDOWN
44.957281,190,367.854617,False,TOUCHDOWN
43.580261,188,368.495987,False,TOUCHDOWN
43.020573,183,369.122588,False,TOUCHDOWN
43.744367,185,369.75139,False,TOUCHDOWN
44.261469,187,370.388688,False,TOUCHDOWN
45.289098,186,371.022565,False,TOUCHDOWN
45.338389,197,371.692082,False,TOUCHDOWN
44.65667,187,372.345944,False,TOUCHDOWN
45.295342,187,372.981864,False,TOUCHDOWN
44.129407,184,373.60903,False,TOUCHDOWN
45.957107,186,374.24225,False,TOUCHDOWN
44.330762,185,374.87415,False,TOUCHDOWN
44.136972,186,375.507995,False,TOUCHDOWN
44.606618,184,376.134908,False,TOUCHDOWN
44.143033,185,376.769289,False,TOUCHDOWN
45.447211,185,377.411842,False,TOUCHDOWN
45.480211,187,378.067478,False,TOUCHDOWN
44.268785,184,378.695721,False,TOUCHDOWN
45.389905,185,379.331368,False,TOUCHDOWN
45.195685,184,379.978426,False,TOUCHDOWN
45.450241,186,380.629459,False,TOUCHDOWN
45.771098,187,381.280813,False,TOUCHDOWN
45.889478,188,381.933164,False,TOUCHDOWN
45.305112,186,382.581044,False,TOUCHDOWN
44.104546,184,383.224019,False,TOUCHDOWN
44.829406,184,383.860156,False,TOUCHDOWN
45.738186,190,384.518415,False,TOUCHDOWN
45.034005,184,385.157915,False,TOUCHDOWN
45.877884,186,385.820367,False,TOUCHDOWN
46.414013,189,386.466923,False,TOUCHDOWN
45.879,185,387.100072,False,TOUCHDOWN
46.583662,190,387.749304,False,TOUCHDOWN
47.076129,187,388.388095,False,TOUCHDOWN
45.931229,187,389.02785,False,TOUCHDOWN
45.962172,194,389.689412,False,TOUCHDOWN
47.049423,193,390.346633,False,TOUCHDOWN
46.307758,191,390.999843,False,TOUCHDOWN
45.434864,185,391.632786,False,TOUCHDOWN
46.161008,189,392.277758,False,TOUCHDOWN
45.384323,189,392.936345,False,TOUCHDOWN
46.514476,186,393.590318,False,TOUCHDOWN
44.286229,187,394.225754,False,TOUCHDOWN
45.887044,191,394.886796,False,TOUCHDOWN
43.169387,189,395.530956,False,TOUCHDOWN
43.600194,191,396.184244,False,TOUCHDOWN
43.308554,195,396.861674,False,TOUCHDOWN
43.266092,192,397.521949,False,TOUCHDOWN
43.889921,191,398.367791,False,TOUCHDOWN
43.650431,192,399.045632,False,TOUCHDOWN
42.425219,196,399.72341,False,TOUCHDOWN
40.963753,192,400.388833,False,TOUCHDOWN
42.870021,193,401.059684,False,TOUCHDOWN
41.174762,194,401.750356,False,TOUCHDOWN
43.470552,195,402.422406,False,TOUCHDOWN
41.045838,193,403.097089,False,TOUCHDOWN
44.935866,192,403.760681,False,TOUCHDOWN
45.001715,194,404.431814,False,TOUCHDOWN
45.082837,188,405.081113,False,TOUCHDOWN
44.468742,193,405.765205,False,TOUCHDOWN
45.588385,192,406.446669,False,TOUCHDOWN
44.096832,192,407.130289,False,TOUCHDOWN
43.193849,189,407.797625,False,TOUCHDOWN
41.674721,191,408.455309,False,TOUCHDOWN
40.727967,192,409.195924,False,TOUCHDOWN
40.535899,190,409.964849,False,TOUCHDOWN
41.189274,189,410.68337,False,TOUCHDOWN
40.938453,190,411.351431,False,TOUCHDOWN
41.582149,193,412.019531,False,TOUCHDOWN
44.343645,190,412.717795,False,TOUCHDOWN
42.027155,190,413.38435,False,TOUCHDOWN
40.801399,189,414.049213,False,TOUCHDOWN
39.868574,189,414.710755,False,TOUCHDOWN
39.57603,192,415.38098,False,TOUCHDOWN
39.944654,189,416.032112,False,TOUCHDOWN
41.365668,190,416.716278,False,TOUCHDOWN
40.683459,188,417.372168,False,TOUCHDOWN
40.228202,189,418.035178,False,TOUCHDOWN
37.438281,191,418.697157,False,TOUCHDOWN
40.448897,189,419.349401,False,TOUCHDOWN
38.532654,187,419.993871,False,TOUCHDOWN
39.086162,188,420.640123,False,TOUCHDOWN
39.295056,191,421.309406,False,TOUCHDOWN
40.681699,191,421.966217,False,TOUCHDOWN
39.891397,189,422.616642,False,TOUCHDOWN
41.236134,190,423.271251,False,TOUCHDOWN
39.886868,193,423.936097,False,TOUCHDOWN
41.839851,191,424.615857,False,TOUCHDOWN
38.945885,189,425.360253,False,TOUCHDOWN
38.740094,189,426.125329,False,TOUCHDOWN
