#{"t_start": 1775182755.021751, "env_id": "None"}
r,l,t,success,task_phase
249.15258,500,763.464733,False,ENROUTE
254.998925,500,765.138773,False,ENROUTE
245.15291,500,766.828283,False,ENROUTE
249.369986,500,768.500576,False,ENROUTE
250.55664,500,770.204681,False,ENROUTE
244.533124,500,772.165756,False,ENROUTE
248.134973,500,773.900237,False,ENROUTE
241.448278,500,775.580187,False,ENROUTE
247.352781,500,777.326513,False,ENROUTE
249.058794,500,779.171176,False,ENROUTE
248.586617,500,780.777247,False,ENROUTE
242.978944,500,782.390468,False,ENROUTE
248.597342,500,784.015967,False,ENROUTE
246.494484,500,785.873516,False,ENROUTE
248.580563,500,787.577734,False,ENROUTE
253.649634,500,789.446842,False,ENROUTE
252.488061,500,791.125237,False,ENROUTE
249.511443,500,792.801586,False,ENROUTE
253.380756,500,794.475015,False,ENROUTE
251.114017,500,796.143708,False,ENROUTE
255.221151,500,797.814667,False,ENROUTE
253.321504,500,799.48145,False,ENROUTE
251.509545,500,801.15114,False,ENROUTE
252.755418,500,802.817388,False,ENROUTE
247.738125,500,804.491607,False,ENROUTE
255.065519,500,806.161086,False,ENROUTE
252.857675,500,807.830309,False,ENROUTE
248.33987,500,809.497662,False,ENROUTE
251.396648,500,811.187716,False,ENROUTE
254.668715,500,812.857773,False,ENROUTE
245.303425,500,814.581193,False,ENROUTE
248.249621,500,816.2509,False,ENROUTE
249.899488,500,817.915902,False,ENROUTE
247.970608,500,819.583509,False,ENROUTE
249.752594,500,821.250812,False,ENROUTE
252.998949,500,822.937114,False,ENROUTE
251.153233,500,824.605722,False,ENROUTE
255.988955,500,826.273962,False,ENROUTE
250.149758,500,827.941035,False,ENROUTE
222.048872,500,829.6082,False,ENROUTE
245.356166,500,831.290991,False,ENROUTE
253.480126,500,832.957874,False,ENROUTE
248.341463,500,834.628047,False,ENROUTE
133.727718,262,835.50485,True,MISSION_COMPLETE
251.886585,500,837.174134,False,ENROUTE
246.64182,500,838.840508,False,ENROUTE
257.203753,500,840.525499,False,ENROUTE
246.138805,500,842.193983,False,ENROUTE
250.723847,500,843.863951,False,ENROUTE
253.618867,500,845.574177,False,ENROUTE
232.417231,500,847.25758,False,ENROUTE
236.22601,500,848.95586,False,ENROUTE
251.586072,500,850.627865,False,ENROUTE
251.94548,500,852.434602,False,ENROUTE
254.334827,500,854.28377,False,ENROUTE
255.275469,500,856.100967,False,ENROUTE
260.351744,500,857.780529,False,ENROUTE
253.379273,500,859.471052,False,ENROUTE
252.268498,500,861.175391,False,ENROUTE
253.436511,500,862.871335,False,ENROUTE
247.691187,500,864.545145,False,ENROUTE
253.478548,500,866.279672,False,ENROUTE
252.074321,500,868.147855,False,ENROUTE
250.097229,500,869.814867,False,ENROUTE
249.328886,500,871.414514,False,ENROUTE
253.15803,500,873.143015,False,ENROUTE
237.912076,500,874.761088,False,ENROUTE
249.785537,500,876.384096,False,ENROUTE
249.827745,500,877.94849,False,ENROUTE
250.378828,500,879.514136,False,ENROUTE
252.503449,500,881.082259,False,ENROUTE
251.218762,500,882.645362,False,ENROUTE
225.98264,500,884.210979,False,ENROUTE
249.228766,500,885.77421,False,ENROUTE
251.199864,500,887.337505,False,ENROUTE
252.826439,500,888.938212,False,ENROUTE
251.163999,500,890.507437,False,ENROUTE
247.424732,500,892.104786,False,ENROUTE
253.727567,500,893.711971,False,ENROUTE
251.747085,500,895.282949,False,ENROUTE
260.993154,500,896.918012,False,ENROUTE
255.597199,500,898.502916,False,ENROUTE
259.316855,500,900.110286,False,ENROUTE
256.333013,500,901.712796,False,ENROUTE
104.800785,145,902.20833,True,MISSION_COMPLETE
106.446634,148,902.681547,True,MISSION_COMPLETE
255.488623,500,904.309283,False,ENROUTE
106.004623,147,904.773134,True,MISSION_COMPLETE
253.431882,500,906.343363,False,ENROUTE
163.251412,273,907.201699,True,MISSION_COMPLETE
104.390494,145,907.657601,True,MISSION_COMPLETE
257.537716,500,909.228756,False,ENROUTE
247.719521,500,910.801959,False,ENROUTE
103.272942,146,911.264465,True,MISSION_COMPLETE
104.291713,148,911.731361,True,MISSION_COMPLETE
248.747083,500,913.312008,False,ENROUTE
249.619193,500,914.882764,False,ENROUTE
103.312019,149,915.352143,True,MISSION_COMPLETE
251.097152,500,916.920613,False,ENROUTE
254.257378,500,918.602377,False,ENROUTE
164.599624,275,919.519501,True,MISSION_COMPLETE
255.988415,500,921.166497,False,ENROUTE
253.283737,500,922.777772,False,ENROUTE
254.271564,500,924.505148,False,ENROUTE
261.387631,500,926.168674,False,ENROUTE
257.184792,500,927.797084,False,ENROUTE
252.295375,500,929.388257,False,ENROUTE
258.319147,500,931.047271,False,ENROUTE
254.156951,500,932.682346,False,ENROUTE
257.3389,500,934.276722,False,ENROUTE
254.549413,500,935.861048,False,ENROUTE
260.101959,500,937.459581,False,ENROUTE
254.03666,500,939.047173,False,ENROUTE
257.410866,500,940.645988,False,ENROUTE
259.303384,500,942.286765,False,ENROUTE
261.380888,500,944.153472,False,ENROUTE
263.510915,500,945.947331,False,ENROUTE
255.634312,500,947.792372,False,ENROUTE
258.283599,500,949.431366,False,ENROUTE
257.722828,500,951.018619,False,ENROUTE
